specificity,sensitivity,model,seed
0.39,0.7333333333333333,phylum,15
0.4,0.7333333333333333,phylum,15
0.41000000000000003,0.7111111111111111,phylum,15
0.42,0.7111111111111111,phylum,15
0.43,0.6444444444444445,phylum,15
0.44,0.6444444444444445,phylum,15
0.45,0.6444444444444445,phylum,15
0.46,0.6444444444444445,phylum,15
0.47000000000000003,0.6222222222222222,phylum,15
0.48,0.6222222222222222,phylum,15
0.49,0.6,phylum,15
0.5,0.5111111111111111,phylum,15
0.51,0.5111111111111111,phylum,15
0.52,0.5111111111111111,phylum,15
0.53,0.5111111111111111,phylum,15
0.54,0.4888888888888889,phylum,15
0.55,0.4888888888888889,phylum,15
0.56,0.4888888888888889,phylum,15
0.5700000000000001,0.4888888888888889,phylum,15
0.58,0.4888888888888889,phylum,15
0.59,0.4888888888888889,phylum,15
0.6,0.4666666666666667,phylum,15
0.61,0.4666666666666667,phylum,15
0.62,0.4444444444444444,phylum,15
0.63,0.4444444444444444,phylum,15
0.64,0.4444444444444444,phylum,15
0.65,0.4444444444444444,phylum,15
0.66,0.4222222222222222,phylum,15
0.67,0.4222222222222222,phylum,15
0.68,0.4222222222222222,phylum,15
0.6900000000000001,0.4222222222222222,phylum,15
0.7000000000000001,0.4,phylum,15
0.71,0.4,phylum,15
0.72,0.28888888888888886,phylum,15
0.73,0.28888888888888886,phylum,15
0.74,0.28888888888888886,phylum,15
0.75,0.28888888888888886,phylum,15
0.76,0.28888888888888886,phylum,15
0.77,0.24444444444444444,phylum,15
0.78,0.24444444444444444,phylum,15
0.79,0.2222222222222222,phylum,15
0.8,0.2222222222222222,phylum,15
0.81,0.2222222222222222,phylum,15
0.8200000000000001,0.2222222222222222,phylum,15
0.8300000000000001,0.2222222222222222,phylum,15
0.84,0.2222222222222222,phylum,15
0.85,0.2222222222222222,phylum,15
0.86,0.2222222222222222,phylum,15
0.87,0.2222222222222222,phylum,15
0.88,0.2222222222222222,phylum,15
0.89,0.2222222222222222,phylum,15
0.9,0.2222222222222222,phylum,15
0.91,0.2,phylum,15
0.92,0.2,phylum,15
0.93,0.17777777777777778,phylum,15
0.9400000000000001,0.17777777777777778,phylum,15
0.9500000000000001,0.17777777777777778,phylum,15
0.96,0.17777777777777778,phylum,15
0.97,0.15555555555555556,phylum,15
0.98,0.15555555555555556,phylum,15
0.99,0.15555555555555556,phylum,15
1,0,phylum,15
0,1,phylum,16
0.01,1,phylum,16
0.02,1,phylum,16
0.03,1,phylum,16
0.04,1,phylum,16
0.05,1,phylum,16
0.06,0.9777777777777777,phylum,16
0.07,0.9777777777777777,phylum,16
0.08,0.9777777777777777,phylum,16
0.09,0.9777777777777777,phylum,16
0.1,0.9777777777777777,phylum,16
0.11,0.9777777777777777,phylum,16
0.12,0.9333333333333333,phylum,16
0.13,0.9333333333333333,phylum,16
0.14,0.9333333333333333,phylum,16
0.15,0.9333333333333333,phylum,16
0.16,0.9111111111111111,phylum,16
0.17,0.9111111111111111,phylum,16
0.18,0.8888888888888888,phylum,16
0.19,0.8888888888888888,phylum,16
0.2,0.8444444444444444,phylum,16
0.21,0.8444444444444444,phylum,16
0.22,0.8222222222222222,phylum,16
0.23,0.8222222222222222,phylum,16
0.24,0.8222222222222222,phylum,16
0.25,0.8222222222222222,phylum,16
0.26,0.8222222222222222,phylum,16
0.27,0.8,phylum,16
0.28,0.8,phylum,16
0.29,0.8,phylum,16
0.3,0.8,phylum,16
0.31,0.8,phylum,16
0.32,0.8,phylum,16
0.33,0.7333333333333333,phylum,16
0.34,0.7333333333333333,phylum,16
0.35000000000000003,0.7333333333333333,phylum,16
0.36,0.7333333333333333,phylum,16
0.37,0.6888888888888889,phylum,16
0.38,0.6888888888888889,phylum,16
0.39,0.6888888888888889,phylum,16
0.4,0.6888888888888889,phylum,16
0.41000000000000003,0.6444444444444445,phylum,16
0.42,0.6444444444444445,phylum,16
0.43,0.6444444444444445,phylum,16
0.44,0.6444444444444445,phylum,16
0.45,0.6222222222222222,phylum,16
0.46,0.6222222222222222,phylum,16
0.47000000000000003,0.6222222222222222,phylum,16
0.48,0.6222222222222222,phylum,16
0.49,0.6222222222222222,phylum,16
0.5,0.5555555555555556,phylum,16
0.51,0.5555555555555556,phylum,16
0.52,0.5333333333333333,phylum,16
0.53,0.5333333333333333,phylum,16
0.54,0.5111111111111111,phylum,16
0.55,0.5111111111111111,phylum,16
0.56,0.4888888888888889,phylum,16
0.5700000000000001,0.4888888888888889,phylum,16
0.58,0.4888888888888889,phylum,16
0.59,0.4888888888888889,phylum,16
0.6,0.4888888888888889,phylum,16
0.61,0.4888888888888889,phylum,16
0.62,0.4888888888888889,phylum,16
0.63,0.4888888888888889,phylum,16
0.64,0.4444444444444444,phylum,16
0.65,0.4444444444444444,phylum,16
0.66,0.37777777777777777,phylum,16
0.67,0.37777777777777777,phylum,16
0.68,0.35555555555555557,phylum,16
0.6900000000000001,0.35555555555555557,phylum,16
0.7000000000000001,0.35555555555555557,phylum,16
0.71,0.35555555555555557,phylum,16
0.72,0.3333333333333333,phylum,16
0.73,0.3333333333333333,phylum,16
0.74,0.3111111111111111,phylum,16
0.75,0.28888888888888886,phylum,16
0.76,0.28888888888888886,phylum,16
0.77,0.26666666666666666,phylum,16
0.78,0.26666666666666666,phylum,16
0.79,0.26666666666666666,phylum,16
0.8,0.26666666666666666,phylum,16
0.81,0.26666666666666666,phylum,16
0.8200000000000001,0.26666666666666666,phylum,16
0.8300000000000001,0.2222222222222222,phylum,16
0.84,0.2222222222222222,phylum,16
0.85,0.2222222222222222,phylum,16
0.86,0.2222222222222222,phylum,16
0.87,0.17777777777777778,phylum,16
0.88,0.17777777777777778,phylum,16
0.89,0.15555555555555556,phylum,16
0.9,0.15555555555555556,phylum,16
0.91,0.15555555555555556,phylum,16
0.92,0.15555555555555556,phylum,16
0.93,0.15555555555555556,phylum,16
0.9400000000000001,0.15555555555555556,phylum,16
0.9500000000000001,0.13333333333333333,phylum,16
0.96,0.13333333333333333,phylum,16
0.97,0.022222222222222223,phylum,16
0.98,0.022222222222222223,phylum,16
0.99,0.022222222222222223,phylum,16
1,0,phylum,16
0,0.9333333333333333,phylum,17
0.01,0.9333333333333333,phylum,17
0.02,0.9111111111111111,phylum,17
0.03,0.9111111111111111,phylum,17
0.04,0.9111111111111111,phylum,17
0.05,0.9111111111111111,phylum,17
0.06,0.9111111111111111,phylum,17
0.07,0.9111111111111111,phylum,17
0.08,0.8888888888888888,phylum,17
0.09,0.8888888888888888,phylum,17
0.1,0.8888888888888888,phylum,17
0.11,0.8888888888888888,phylum,17
0.12,0.8888888888888888,phylum,17
0.13,0.8888888888888888,phylum,17
0.14,0.8888888888888888,phylum,17
0.15,0.8888888888888888,phylum,17
0.16,0.8666666666666667,phylum,17
0.17,0.8666666666666667,phylum,17
0.18,0.8666666666666667,phylum,17
0.19,0.8666666666666667,phylum,17
0.2,0.8666666666666667,phylum,17
0.21,0.8666666666666667,phylum,17
0.22,0.8666666666666667,phylum,17
0.23,0.8666666666666667,phylum,17
0.24,0.8444444444444444,phylum,17
0.25,0.8,phylum,17
0.26,0.8,phylum,17
0.27,0.8,phylum,17
0.28,0.8,phylum,17
0.29,0.8,phylum,17
0.3,0.8,phylum,17
0.31,0.8,phylum,17
0.32,0.8,phylum,17
0.33,0.8,phylum,17
0.34,0.8,phylum,17
0.35000000000000003,0.7333333333333333,phylum,17
0.36,0.7333333333333333,phylum,17
0.37,0.7111111111111111,phylum,17
0.38,0.7111111111111111,phylum,17
0.39,0.6888888888888889,phylum,17
0.4,0.6888888888888889,phylum,17
0.41000000000000003,0.6444444444444445,phylum,17
0.42,0.6444444444444445,phylum,17
0.43,0.5777777777777777,phylum,17
0.44,0.5777777777777777,phylum,17
0.45,0.5555555555555556,phylum,17
0.46,0.5555555555555556,phylum,17
0.47000000000000003,0.5333333333333333,phylum,17
0.48,0.5333333333333333,phylum,17
0.49,0.5111111111111111,phylum,17
0.5,0.4888888888888889,phylum,17
0.51,0.4888888888888889,phylum,17
0.52,0.4666666666666667,phylum,17
0.53,0.4666666666666667,phylum,17
0.54,0.4666666666666667,phylum,17
0.55,0.4666666666666667,phylum,17
0.56,0.4444444444444444,phylum,17
0.5700000000000001,0.4444444444444444,phylum,17
0.58,0.4444444444444444,phylum,17
0.59,0.4444444444444444,phylum,17
0.6,0.4,phylum,17
0.61,0.4,phylum,17
0.62,0.4,phylum,17
0.63,0.4,phylum,17
0.64,0.4,phylum,17
0.65,0.4,phylum,17
0.66,0.4,phylum,17
0.67,0.4,phylum,17
0.68,0.4,phylum,17
0.6900000000000001,0.4,phylum,17
0.7000000000000001,0.35555555555555557,phylum,17
0.71,0.35555555555555557,phylum,17
0.72,0.35555555555555557,phylum,17
0.73,0.35555555555555557,phylum,17
0.74,0.26666666666666666,phylum,17
0.75,0.2222222222222222,phylum,17
0.76,0.2222222222222222,phylum,17
0.77,0.2,phylum,17
0.78,0.2,phylum,17
0.79,0.2,phylum,17
0.8,0.2,phylum,17
0.81,0.2,phylum,17
0.8200000000000001,0.2,phylum,17
0.8300000000000001,0.15555555555555556,phylum,17
0.84,0.15555555555555556,phylum,17
0.85,0.15555555555555556,phylum,17
0.86,0.15555555555555556,phylum,17
0.87,0.1111111111111111,phylum,17
0.88,0.1111111111111111,phylum,17
0.89,0.1111111111111111,phylum,17
0.9,0.1111111111111111,phylum,17
0.91,0.08888888888888889,phylum,17
0.92,0.08888888888888889,phylum,17
0.93,0.08888888888888889,phylum,17
0.9400000000000001,0.08888888888888889,phylum,17
0.9500000000000001,0.06666666666666667,phylum,17
0.96,0.06666666666666667,phylum,17
0.97,0.06666666666666667,phylum,17
0.98,0.06666666666666667,phylum,17
0.99,0.044444444444444446,phylum,17
1,0,phylum,17
0,1,phylum,18
0.01,1,phylum,18
0.02,1,phylum,18
0.03,1,phylum,18
0.04,1,phylum,18
0.05,1,phylum,18
0.06,1,phylum,18
0.07,1,phylum,18
0.08,1,phylum,18
0.09,1,phylum,18
0.1,1,phylum,18
0.11,1,phylum,18
0.12,0.9777777777777777,phylum,18
0.13,0.9777777777777777,phylum,18
0.14,0.9777777777777777,phylum,18
0.15,0.9777777777777777,phylum,18
0.16,0.9555555555555556,phylum,18
0.17,0.9555555555555556,phylum,18
0.18,0.9555555555555556,phylum,18
0.19,0.9555555555555556,phylum,18
0.2,0.9555555555555556,phylum,18
0.21,0.9555555555555556,phylum,18
0.22,0.9555555555555556,phylum,18
0.23,0.9555555555555556,phylum,18
0.24,0.8888888888888888,phylum,18
0.25,0.8888888888888888,phylum,18
0.26,0.8888888888888888,phylum,18
0.27,0.8444444444444444,phylum,18
0.28,0.8444444444444444,phylum,18
0.29,0.8,phylum,18
0.3,0.8,phylum,18
0.31,0.8,phylum,18
0.32,0.8,phylum,18
0.33,0.7777777777777778,phylum,18
0.34,0.7777777777777778,phylum,18
0.35000000000000003,0.7777777777777778,phylum,18
0.36,0.7777777777777778,phylum,18
0.37,0.7777777777777778,phylum,18
0.38,0.7777777777777778,phylum,18
0.39,0.7555555555555555,phylum,18
0.4,0.7555555555555555,phylum,18
0.41000000000000003,0.7111111111111111,phylum,18
0.42,0.7111111111111111,phylum,18
0.43,0.7111111111111111,phylum,18
0.44,0.7111111111111111,phylum,18
0.45,0.7111111111111111,phylum,18
0.46,0.7111111111111111,phylum,18
0.47000000000000003,0.6888888888888889,phylum,18
0.48,0.6888888888888889,phylum,18
0.49,0.6888888888888889,phylum,18
0.5,0.6666666666666666,phylum,18
0.51,0.6666666666666666,phylum,18
0.52,0.6666666666666666,phylum,18
0.53,0.6666666666666666,phylum,18
0.54,0.6666666666666666,phylum,18
0.55,0.6666666666666666,phylum,18
0.56,0.6444444444444445,phylum,18
0.5700000000000001,0.6444444444444445,phylum,18
0.58,0.6,phylum,18
0.59,0.6,phylum,18
0.6,0.6,phylum,18
0.61,0.6,phylum,18
0.62,0.6,phylum,18
0.63,0.6,phylum,18
0.64,0.6,phylum,18
0.65,0.6,phylum,18
0.66,0.6,phylum,18
0.67,0.6,phylum,18
0.68,0.5555555555555556,phylum,18
0.6900000000000001,0.5555555555555556,phylum,18
0.7000000000000001,0.5555555555555556,phylum,18
0.71,0.5555555555555556,phylum,18
0.72,0.5555555555555556,phylum,18
0.73,0.5555555555555556,phylum,18
0.74,0.5333333333333333,phylum,18
0.75,0.5111111111111111,phylum,18
0.76,0.5111111111111111,phylum,18
0.77,0.4888888888888889,phylum,18
0.78,0.4888888888888889,phylum,18
0.79,0.4666666666666667,phylum,18
0.8,0.4666666666666667,phylum,18
0.81,0.4666666666666667,phylum,18
0.8200000000000001,0.4666666666666667,phylum,18
0.8300000000000001,0.4,phylum,18
0.84,0.4,phylum,18
0.85,0.37777777777777777,phylum,18
0.86,0.37777777777777777,phylum,18
0.87,0.37777777777777777,phylum,18
0.88,0.37777777777777777,phylum,18
0.89,0.28888888888888886,phylum,18
0.9,0.28888888888888886,phylum,18
0.91,0.15555555555555556,phylum,18
0.92,0.15555555555555556,phylum,18
0.93,0.15555555555555556,phylum,18
0.9400000000000001,0.15555555555555556,phylum,18
0.9500000000000001,0.13333333333333333,phylum,18
0.96,0.13333333333333333,phylum,18
0.97,0.1111111111111111,phylum,18
0.98,0.1111111111111111,phylum,18
0.99,0.06666666666666667,phylum,18
1,0,phylum,18
0,1,phylum,19
0.01,1,phylum,19
0.02,0.9555555555555556,phylum,19
0.03,0.9555555555555556,phylum,19
0.04,0.9555555555555556,phylum,19
0.05,0.9555555555555556,phylum,19
0.06,0.9555555555555556,phylum,19
0.07,0.9555555555555556,phylum,19
0.08,0.9333333333333333,phylum,19
0.09,0.9333333333333333,phylum,19
0.1,0.9333333333333333,phylum,19
0.11,0.9333333333333333,phylum,19
0.12,0.9333333333333333,phylum,19
0.13,0.9333333333333333,phylum,19
0.14,0.9111111111111111,phylum,19
0.15,0.9111111111111111,phylum,19
0.16,0.9111111111111111,phylum,19
0.17,0.9111111111111111,phylum,19
0.18,0.9111111111111111,phylum,19
0.19,0.9111111111111111,phylum,19
0.2,0.8888888888888888,phylum,19
0.21,0.8888888888888888,phylum,19
0.22,0.8444444444444444,phylum,19
0.23,0.8444444444444444,phylum,19
0.24,0.8,phylum,19
0.25,0.8,phylum,19
0.26,0.8,phylum,19
0.27,0.7555555555555555,phylum,19
0.28,0.7555555555555555,phylum,19
0.29,0.7333333333333333,phylum,19
0.3,0.7333333333333333,phylum,19
0.31,0.6,phylum,19
0.32,0.6,phylum,19
0.33,0.6,phylum,19
0.34,0.6,phylum,19
0.35000000000000003,0.5777777777777777,phylum,19
0.36,0.5777777777777777,phylum,19
0.37,0.5777777777777777,phylum,19
0.38,0.5777777777777777,phylum,19
0.39,0.5555555555555556,phylum,19
0.4,0.5555555555555556,phylum,19
0.41000000000000003,0.5555555555555556,phylum,19
0.42,0.5555555555555556,phylum,19
0.43,0.5333333333333333,phylum,19
0.44,0.5333333333333333,phylum,19
0.45,0.5333333333333333,phylum,19
0.46,0.5333333333333333,phylum,19
0.47000000000000003,0.5333333333333333,phylum,19
0.48,0.5333333333333333,phylum,19
0.49,0.5333333333333333,phylum,19
0.5,0.5333333333333333,phylum,19
0.51,0.5333333333333333,phylum,19
0.52,0.5333333333333333,phylum,19
0.53,0.5333333333333333,phylum,19
0.54,0.4666666666666667,phylum,19
0.55,0.4666666666666667,phylum,19
0.56,0.4222222222222222,phylum,19
0.5700000000000001,0.4222222222222222,phylum,19
0.58,0.4,phylum,19
0.59,0.4,phylum,19
0.6,0.4,phylum,19
0.61,0.4,phylum,19
0.62,0.4,phylum,19
0.63,0.4,phylum,19
0.64,0.4,phylum,19
0.65,0.4,phylum,19
0.66,0.4,phylum,19
0.67,0.4,phylum,19
0.68,0.4,phylum,19
0.6900000000000001,0.4,phylum,19
0.7000000000000001,0.4,phylum,19
0.71,0.4,phylum,19
0.72,0.37777777777777777,phylum,19
0.73,0.37777777777777777,phylum,19
0.74,0.37777777777777777,phylum,19
0.75,0.37777777777777777,phylum,19
0.76,0.37777777777777777,phylum,19
0.77,0.37777777777777777,phylum,19
0.78,0.37777777777777777,phylum,19
0.79,0.35555555555555557,phylum,19
0.8,0.35555555555555557,phylum,19
0.81,0.35555555555555557,phylum,19
0.8200000000000001,0.35555555555555557,phylum,19
0.8300000000000001,0.35555555555555557,phylum,19
0.84,0.35555555555555557,phylum,19
0.85,0.3333333333333333,phylum,19
0.86,0.3333333333333333,phylum,19
0.87,0.2222222222222222,phylum,19
0.88,0.2222222222222222,phylum,19
0.89,0.15555555555555556,phylum,19
0.9,0.15555555555555556,phylum,19
0.91,0.15555555555555556,phylum,19
0.92,0.15555555555555556,phylum,19
0.93,0.13333333333333333,phylum,19
0.9400000000000001,0.13333333333333333,phylum,19
0.9500000000000001,0.06666666666666667,phylum,19
0.96,0.06666666666666667,phylum,19
0.97,0.06666666666666667,phylum,19
0.98,0.06666666666666667,phylum,19
0.99,0.06666666666666667,phylum,19
1,0,phylum,19
0,1,phylum,2
0.01,1,phylum,2
0.02,0.9555555555555556,phylum,2
0.03,0.9555555555555556,phylum,2
0.04,0.9333333333333333,phylum,2
0.05,0.9333333333333333,phylum,2
0.06,0.8888888888888888,phylum,2
0.07,0.8888888888888888,phylum,2
0.08,0.8444444444444444,phylum,2
0.09,0.8444444444444444,phylum,2
0.1,0.8444444444444444,phylum,2
0.11,0.8444444444444444,phylum,2
0.12,0.8444444444444444,phylum,2
0.13,0.8444444444444444,phylum,2
0.14,0.8222222222222222,phylum,2
0.15,0.8222222222222222,phylum,2
0.16,0.8,phylum,2
0.17,0.8,phylum,2
0.18,0.8,phylum,2
0.19,0.8,phylum,2
0.2,0.8,phylum,2
0.21,0.8,phylum,2
0.22,0.7777777777777778,phylum,2
0.23,0.7777777777777778,phylum,2
0.24,0.7777777777777778,phylum,2
0.25,0.7555555555555555,phylum,2
0.26,0.7555555555555555,phylum,2
0.27,0.7333333333333333,phylum,2
0.28,0.7333333333333333,phylum,2
0.29,0.7333333333333333,phylum,2
0.3,0.7333333333333333,phylum,2
0.31,0.7333333333333333,phylum,2
0.32,0.7333333333333333,phylum,2
0.33,0.7111111111111111,phylum,2
0.34,0.7111111111111111,phylum,2
0.35000000000000003,0.6888888888888889,phylum,2
0.36,0.6888888888888889,phylum,2
0.37,0.6888888888888889,phylum,2
0.38,0.6888888888888889,phylum,2
0.39,0.6888888888888889,phylum,2
0.4,0.6888888888888889,phylum,2
0.41000000000000003,0.6888888888888889,phylum,2
0.42,0.6888888888888889,phylum,2
0.43,0.6888888888888889,phylum,2
0.44,0.6888888888888889,phylum,2
0.45,0.6222222222222222,phylum,2
0.46,0.6222222222222222,phylum,2
0.47000000000000003,0.5111111111111111,phylum,2
0.48,0.5111111111111111,phylum,2
0.49,0.5111111111111111,phylum,2
0.5,0.4888888888888889,phylum,2
0.51,0.4888888888888889,phylum,2
0.52,0.4888888888888889,phylum,2
0.53,0.4888888888888889,phylum,2
0.54,0.4444444444444444,phylum,2
0.55,0.4444444444444444,phylum,2
0.56,0.4444444444444444,phylum,2
0.5700000000000001,0.4444444444444444,phylum,2
0.58,0.4444444444444444,phylum,2
0.59,0.4444444444444444,phylum,2
0.6,0.4444444444444444,phylum,2
0.61,0.4444444444444444,phylum,2
0.62,0.4444444444444444,phylum,2
0.63,0.4444444444444444,phylum,2
0.64,0.4444444444444444,phylum,2
0.65,0.4444444444444444,phylum,2
0.66,0.4,phylum,2
0.67,0.4,phylum,2
0.68,0.35555555555555557,phylum,2
0.6900000000000001,0.35555555555555557,phylum,2
0.7000000000000001,0.35555555555555557,phylum,2
0.71,0.35555555555555557,phylum,2
0.72,0.35555555555555557,phylum,2
0.73,0.35555555555555557,phylum,2
0.74,0.3333333333333333,phylum,2
0.75,0.3333333333333333,phylum,2
0.76,0.3333333333333333,phylum,2
0.77,0.28888888888888886,phylum,2
0.78,0.28888888888888886,phylum,2
0.79,0.26666666666666666,phylum,2
0.8,0.26666666666666666,phylum,2
0.81,0.24444444444444444,phylum,2
0.8200000000000001,0.24444444444444444,phylum,2
0.8300000000000001,0.2222222222222222,phylum,2
0.84,0.2222222222222222,phylum,2
0.85,0.17777777777777778,phylum,2
0.86,0.17777777777777778,phylum,2
0.87,0.17777777777777778,phylum,2
0.88,0.17777777777777778,phylum,2
0.89,0.17777777777777778,phylum,2
0.9,0.17777777777777778,phylum,2
0.91,0.13333333333333333,phylum,2
0.92,0.13333333333333333,phylum,2
0.93,0.13333333333333333,phylum,2
0.9400000000000001,0.13333333333333333,phylum,2
0.9500000000000001,0.13333333333333333,phylum,2
0.96,0.13333333333333333,phylum,2
0.97,0.13333333333333333,phylum,2
0.98,0.13333333333333333,phylum,2
0.99,0.1111111111111111,phylum,2
1,0,phylum,2
0,1,phylum,20
0.01,1,phylum,20
0.02,0.9333333333333333,phylum,20
0.03,0.9333333333333333,phylum,20
0.04,0.9333333333333333,phylum,20
0.05,0.9333333333333333,phylum,20
0.06,0.9333333333333333,phylum,20
0.07,0.9333333333333333,phylum,20
0.08,0.9111111111111111,phylum,20
0.09,0.9111111111111111,phylum,20
0.1,0.9111111111111111,phylum,20
0.11,0.9111111111111111,phylum,20
0.12,0.8444444444444444,phylum,20
0.13,0.8444444444444444,phylum,20
0.14,0.8444444444444444,phylum,20
0.15,0.8444444444444444,phylum,20
0.16,0.8222222222222222,phylum,20
0.17,0.8222222222222222,phylum,20
0.18,0.8,phylum,20
0.19,0.8,phylum,20
0.2,0.8,phylum,20
0.21,0.8,phylum,20
0.22,0.8,phylum,20
0.23,0.8,phylum,20
0.24,0.8,phylum,20
0.25,0.8,phylum,20
0.26,0.8,phylum,20
0.27,0.8,phylum,20
0.28,0.8,phylum,20
0.29,0.7777777777777778,phylum,20
0.3,0.7777777777777778,phylum,20
0.31,0.7777777777777778,phylum,20
0.32,0.7777777777777778,phylum,20
0.33,0.7333333333333333,phylum,20
0.34,0.7333333333333333,phylum,20
0.35000000000000003,0.6888888888888889,phylum,20
0.36,0.6888888888888889,phylum,20
0.37,0.6888888888888889,phylum,20
0.38,0.6888888888888889,phylum,20
0.39,0.6888888888888889,phylum,20
0.4,0.6888888888888889,phylum,20
0.41000000000000003,0.6888888888888889,phylum,20
0.42,0.6888888888888889,phylum,20
0.43,0.6888888888888889,phylum,20
0.44,0.6888888888888889,phylum,20
0.45,0.6888888888888889,phylum,20
0.46,0.6888888888888889,phylum,20
0.47000000000000003,0.6888888888888889,phylum,20
0.48,0.6888888888888889,phylum,20
0.49,0.6666666666666666,phylum,20
0.5,0.6444444444444445,phylum,20
0.51,0.6444444444444445,phylum,20
0.52,0.6444444444444445,phylum,20
0.53,0.6444444444444445,phylum,20
0.54,0.6444444444444445,phylum,20
