level,taxa1,taxa2,corr,proc_corr
family,Otu021,Otu052,-0.009913616695352673,-0.009913616695352675
family,Otu021,Otu053,0.003968693612586785,0.003968693612586784
family,Otu021,Otu057,-0.059336103861546446,-0.05933610386154646
family,Otu021,Otu058,0.07847258807885284,0.07847258807885285
family,Otu021,Otu060,-0.06248490299585997,-0.06248490299585999
family,Otu021,Otu062,-8.253947694658169e-5,-8.253947694658259e-5
family,Otu021,Otu063,-0.0289928845479146,-0.028992884547914603
family,Otu021,Otu066,0.07475776812712466,0.07475776812712465
family,Otu021,Otu070,-0.057491165028988545,-0.057491165028988545
family,Otu021,Otu073,0.11374533356882306,0.11374533356882308
family,Otu022,Otu023,-0.05397154163414231,-0.05397154163414232
family,Otu022,Otu024,-0.007006773492548472,-0.007006773492548472
family,Otu022,Otu025,-0.035847196759531345,-0.035847196759531345
family,Otu022,Otu026,-0.03621592604258756,-0.03621592604258756
family,Otu022,Otu027,-0.047653492007195306,-0.04765349200719531
family,Otu022,Otu028,0.13717761632135214,0.13717761632135214
family,Otu022,Otu029,-0.013473166119231338,-0.01347316611923134
family,Otu022,Otu030,0.014500391730942174,0.014500391730942174
family,Otu022,Otu031,-0.0134409760050489,-0.013440976005048899
family,Otu022,Otu032,0.004765643411406953,0.004765643411406957
family,Otu022,Otu033,-0.004065925317604785,-0.004065925317604784
family,Otu022,Otu034,-0.018125642340420113,-0.018125642340420113
family,Otu022,Otu035,-0.008924775045036474,-0.008924775045036476
family,Otu022,Otu036,-0.06778435011157534,-0.06778435011157535
family,Otu022,Otu037,-0.017826623055363887,-0.017826623055363887
family,Otu022,Otu038,0.07335330964871387,0.07335330964871388
family,Otu022,Otu040,-0.061509051384477105,-0.0615090513844771
family,Otu022,Otu042,0.08219292186139124,0.08219292186139124
family,Otu022,Otu043,0.10418683333107122,0.1041868333310712
family,Otu022,Otu044,-0.054098077604836106,-0.0540980776048361
family,Otu022,Otu046,0.01397124542394843,0.013971245423948432
family,Otu022,Otu048,0.00643832782157221,0.00643832782157221
family,Otu022,Otu052,-0.02719012140575846,-0.02719012140575846
family,Otu022,Otu053,-0.02159605550593687,-0.02159605550593687
family,Otu022,Otu057,-0.04728361658812311,-0.04728361658812312
family,Otu022,Otu058,-0.011621263257452887,-0.011621263257452887
family,Otu022,Otu060,-0.05465991774364671,-0.054659917743646716
family,Otu022,Otu062,-0.020065891644408373,-0.020065891644408373
family,Otu022,Otu063,-0.04392793040890205,-0.04392793040890204
family,Otu022,Otu066,-0.03345653059645406,-0.03345653059645405
family,Otu022,Otu070,-0.02949181421021842,-0.02949181421021842
family,Otu022,Otu073,-0.010318747806578365,-0.010318747806578368
family,Otu023,Otu024,0.010555230686403998,0.010555230686403995
family,Otu023,Otu025,0.0066472770831585565,0.006647277083158553
family,Otu023,Otu026,-0.02061316409086674,-0.020613164090866738
family,Otu023,Otu027,-0.012420694090248284,-0.012420694090248286
family,Otu023,Otu028,-0.0021961135180768804,-0.0021961135180768826
family,Otu023,Otu029,0.11883442583995818,0.11883442583995818
family,Otu023,Otu030,-0.05715799324128485,-0.05715799324128486
family,Otu023,Otu031,-0.032967323630517194,-0.0329673236305172
family,Otu023,Otu032,-0.0900035234549757,-0.09000352345497571
family,Otu023,Otu033,0.15500409775133453,0.15500409775133453
family,Otu023,Otu034,0.2678759572149797,0.2678759572149797
family,Otu023,Otu035,-0.0016032774560303656,-0.0016032774560303673
family,Otu023,Otu036,0.06162144565535608,0.06162144565535607
family,Otu023,Otu037,0.0715024372368677,0.0715024372368677
family,Otu023,Otu038,-0.08907014405244297,-0.08907014405244298
family,Otu023,Otu040,0.09914220775773239,0.09914220775773239
family,Otu023,Otu042,-0.03998934042802595,-0.03998934042802596
family,Otu023,Otu043,0.01657707357458394,0.01657707357458394
family,Otu023,Otu044,-0.06416808279897125,-0.06416808279897124
family,Otu023,Otu046,0.0643298573748758,0.0643298573748758
family,Otu023,Otu048,-0.014604134387011731,-0.014604134387011731
family,Otu023,Otu052,-0.033577573161014354,-0.033577573161014354
family,Otu023,Otu053,-0.018377424143743323,-0.018377424143743326
family,Otu023,Otu057,0.07801305115141484,0.07801305115141484
family,Otu023,Otu058,-0.01723035477376366,-0.01723035477376366
family,Otu023,Otu060,-0.0035641348019139893,-0.0035641348019139884
family,Otu023,Otu062,0.02057588064957994,0.020575880649579943
family,Otu023,Otu063,0.003629103659926626,0.0036291036599266266
family,Otu023,Otu066,-0.01820923617099522,-0.01820923617099522
family,Otu023,Otu070,-0.02728268727288097,-0.027282687272880975
family,Otu023,Otu073,-0.045458934424003464,-0.04545893442400346
family,Otu024,Otu025,0.06691216187077244,0.06691216187077244
family,Otu024,Otu026,-0.004102923725086448,-0.004102923725086447
family,Otu024,Otu027,0.06374078024345253,0.06374078024345253
family,Otu024,Otu028,0.11212200662226805,0.11212200662226805
family,Otu024,Otu029,0.13682272747620366,0.13682272747620364
family,Otu024,Otu030,-0.007889367167218385,-0.007889367167218385
family,Otu024,Otu031,-0.008357347261367736,-0.008357347261367738
family,Otu024,Otu032,-0.006000702925109993,-0.006000702925109994
family,Otu024,Otu033,0.06811668082446863,0.06811668082446862
family,Otu024,Otu034,0.026477114656893324,0.026477114656893327
family,Otu024,Otu035,0.1788039159052064,0.1788039159052064
family,Otu024,Otu036,0.08412357129498528,0.08412357129498528
family,Otu024,Otu037,0.028246262242312078,0.028246262242312078
family,Otu024,Otu038,0.034384683783293936,0.034384683783293936
family,Otu024,Otu040,-0.022115019667353002,-0.022115019667353002
family,Otu024,Otu042,0.15356970534398381,0.15356970534398384
family,Otu024,Otu043,0.029327213434039167,0.029327213434039167
family,Otu024,Otu044,-0.039772491365881034,-0.039772491365881034
family,Otu024,Otu046,0.007916000791300622,0.007916000791300622
family,Otu024,Otu048,-0.016575270880510914,-0.016575270880510914
family,Otu024,Otu052,-0.01872489160952966,-0.01872489160952966
family,Otu024,Otu053,0.015153883282276393,0.015153883282276393
family,Otu024,Otu057,-0.02175887152874009,-0.021758871528740092
family,Otu024,Otu058,-0.014371079275633669,-0.014371079275633672
family,Otu024,Otu060,0.06156059117828421,0.06156059117828422
family,Otu024,Otu062,-0.0024940185986791043,-0.0024940185986791047
family,Otu024,Otu063,0.05526625503524385,0.05526625503524386
family,Otu024,Otu066,-0.002405284504313863,-0.002405284504313863
family,Otu024,Otu070,-0.0345140286619909,-0.0345140286619909
family,Otu024,Otu073,0.10476486162039811,0.10476486162039812
family,Otu025,Otu026,-0.017669908831667976,-0.017669908831667972
family,Otu025,Otu027,0.3052035717917954,0.30520357179179547
family,Otu025,Otu028,0.08613283620323677,0.08613283620323678
family,Otu025,Otu029,0.05116547912289749,0.05116547912289748
family,Otu025,Otu030,-0.04106277194487699,-0.04106277194487698
family,Otu025,Otu031,-0.021923863138691997,-0.021923863138692
family,Otu025,Otu032,-0.024817834956163166,-0.024817834956163173
family,Otu025,Otu033,0.11592703129238566,0.11592703129238563
family,Otu025,Otu034,0.09511175195366185,0.09511175195366188
family,Otu025,Otu035,0.10846925255300606,0.10846925255300609
family,Otu025,Otu036,0.07091628739437833,0.07091628739437834
family,Otu025,Otu037,0.0014415555796990546,0.001441555579699053
family,Otu025,Otu038,-0.04376354654100858,-0.04376354654100858
family,Otu025,Otu040,0.006395473679139183,0.006395473679139182
family,Otu025,Otu042,-0.02789371019451581,-0.027893710194515805
family,Otu025,Otu043,-0.022516336109066462,-0.022516336109066462
family,Otu025,Otu044,-0.05459251077744942,-0.054592510777449414
family,Otu025,Otu046,0.11535538337760788,0.11535538337760788
family,Otu025,Otu048,-0.0339034835942447,-0.0339034835942447
family,Otu025,Otu052,-0.02937224405292396,-0.02937224405292396
family,Otu025,Otu053,-0.02857579515529987,-0.028575795155299878
family,Otu025,Otu057,-0.03581015300640332,-0.03581015300640333
family,Otu025,Otu058,-0.04683081229457575,-0.04683081229457575
family,Otu025,Otu060,0.25574992221061055,0.25574992221061055
family,Otu025,Otu062,0.0016545639645779396,0.0016545639645779403
family,Otu025,Otu063,0.10161277543386092,0.10161277543386092
family,Otu025,Otu066,-0.02292587632466076,-0.022925876324660765
family,Otu025,Otu070,-0.036603721376556625,-0.036603721376556625
family,Otu025,Otu073,0.0767268935803089,0.0767268935803089
family,Otu026,Otu027,-0.02645021168324147,-0.026450211683241468
family,Otu026,Otu028,0.03973095704042215,0.03973095704042215
family,Otu026,Otu029,0.01023901320453371,0.010239013204533706
family,Otu026,Otu030,-0.026281166240548333,-0.026281166240548333
family,Otu026,Otu031,0.018824403234695447,0.018824403234695447
family,Otu026,Otu032,-0.02291530134449412,-0.02291530134449412
family,Otu026,Otu033,-0.0073443672781667284,-0.007344367278166726
family,Otu026,Otu034,0.004028268771732803,0.004028268771732808
family,Otu026,Otu035,0.03924154559225944,0.039241545592259446
family,Otu026,Otu036,-0.011390589949656301,-0.011390589949656294
family,Otu026,Otu037,-0.0060211953596512975,-0.006021195359651296
family,Otu026,Otu038,-0.01922127440912288,-0.01922127440912288
family,Otu026,Otu040,0.026752684410564862,0.026752684410564855
family,Otu026,Otu042,0.01904647648917682,0.019046476489176824
family,Otu026,Otu043,-0.0115150321636832,-0.011515032163683199
family,Otu026,Otu044,0.09911270584529405,0.09911270584529404
family,Otu026,Otu046,-0.012432501940565973,-0.012432501940565973
family,Otu026,Otu048,0.041513951219676895,0.041513951219676895
family,Otu026,Otu052,-0.014382087170751387,-0.014382087170751385
family,Otu026,Otu053,0.13853030488881043,0.13853030488881046
family,Otu026,Otu057,-0.03841026787679569,-0.038410267876795696
family,Otu026,Otu058,0.0017330106264157972,0.0017330106264158004
family,Otu026,Otu060,-0.030469051957453728,-0.030469051957453724
family,Otu026,Otu062,0.00800008591752906,0.00800008591752906
family,Otu026,Otu063,-0.021966272622136192,-0.021966272622136192
family,Otu026,Otu066,-0.016025528405096946,-0.016025528405096946
family,Otu026,Otu070,-0.024545659871007135,-0.024545659871007132
family,Otu026,Otu073,0.005592820667372811,0.005592820667372812
family,Otu027,Otu028,0.0028006892439984797,0.0028006892439984806
family,Otu027,Otu029,0.11290602622262833,0.11290602622262831
family,Otu027,Otu030,-0.026131657580252238,-0.026131657580252234
family,Otu027,Otu031,-0.020507650688719126,-0.02050765068871913
family,Otu027,Otu032,-0.04143179956864151,-0.041431799568641514
family,Otu027,Otu033,0.049900610229009254,0.049900610229009254
family,Otu027,Otu034,0.015211740337753262,0.015211740337753262
family,Otu027,Otu035,0.017367799246703192,0.017367799246703196
family,Otu027,Otu036,0.12590089912941008,0.12590089912941005
family,Otu027,Otu037,-0.007070038858392627,-0.007070038858392629
family,Otu027,Otu038,-0.04574401874476991,-0.04574401874476991
family,Otu027,Otu040,-4.7916591131735614e-4,-4.7916591131735685e-4
family,Otu027,Otu042,-0.02769020620701828,-0.027690206207018276
family,Otu027,Otu043,-0.004144027459625991,-0.0041440274596259916
family,Otu027,Otu044,-0.0244412380625422,-0.0244412380625422
family,Otu027,Otu046,0.004892118685182696,0.004892118685182696
family,Otu027,Otu048,-0.025892785522892578,-0.025892785522892578
family,Otu027,Otu052,-0.001539592340458411,-0.0015395923404584123
family,Otu027,Otu053,-0.004215536358755992,-0.004215536358755999
family,Otu027,Otu057,-0.008977332971128035,-0.008977332971128037
family,Otu027,Otu058,-0.035013077502729265,-0.035013077502729265
family,Otu027,Otu060,0.8866990468903693,0.8866990468903695
family,Otu027,Otu062,0.05554137229944151,0.05554137229944152
family,Otu027,Otu063,0.22124050529412825,0.22124050529412828
family,Otu027,Otu066,-0.004751562406272584,-0.004751562406272586
family,Otu027,Otu070,-0.011381289533984098,-0.011381289533984098
family,Otu027,Otu073,-0.008181746220854687,-0.008181746220854687
family,Otu028,Otu029,0.09362927131135552,0.09362927131135551
family,Otu028,Otu030,-0.013350961280722216,-0.013350961280722214
family,Otu028,Otu031,0.007322290565197564,0.007322290565197567
family,Otu028,Otu032,-0.019606196850041727,-0.019606196850041734
family,Otu028,Otu033,0.5463909410272461,0.5463909410272462
family,Otu028,Otu034,0.08935997363796108,0.08935997363796108
family,Otu028,Otu035,0.3394326989364917,0.3394326989364918
family,Otu028,Otu036,0.3384174940749777,0.33841749407497773
family,Otu028,Otu037,0.10462207300426825,0.10462207300426823
family,Otu028,Otu038,0.018648272404413132,0.018648272404413132
family,Otu028,Otu040,-0.0135089866000272,-0.0135089866000272
family,Otu028,Otu042,0.0307256461155184,0.03072564611551841
family,Otu028,Otu043,-0.006249764949736906,-0.006249764949736907
family,Otu028,Otu044,-0.02395629316530331,-0.023956293165303313
family,Otu028,Otu046,0.09778791897294965,0.09778791897294964
family,Otu028,Otu048,2.1194679648086552e-4,2.1194679648086576e-4
family,Otu028,Otu052,-0.01225451374888056,-0.012254513748880558
family,Otu028,Otu053,0.06879426304833657,0.06879426304833659
family,Otu028,Otu057,0.03229752429115113,0.03229752429115113
family,Otu028,Otu058,-0.01966442360260226,-0.019664423602602264
family,Otu028,Otu060,-0.017417368520357305,-0.017417368520357305
family,Otu028,Otu062,-0.007762980205176779,-0.00776298020517678
family,Otu028,Otu063,0.08963752078471021,0.08963752078471025
family,Otu028,Otu066,0.03716858662382706,0.03716858662382706
family,Otu028,Otu070,-0.02057026296968688,-0.020570262969686882
family,Otu028,Otu073,0.16526551434569553,0.16526551434569553
family,Otu029,Otu030,-0.01947618285926634,-0.01947618285926634
family,Otu029,Otu031,0.0027547717094701736,0.002754771709470176
family,Otu029,Otu032,-0.03927571372314647,-0.03927571372314648
family,Otu029,Otu033,0.450178202734038,0.45017820273403797
family,Otu029,Otu034,0.2953243113536048,0.2953243113536048
family,Otu029,Otu035,0.24881671277467352,0.2488167127746735
family,Otu029,Otu036,0.18827350671537407,0.18827350671537407
family,Otu029,Otu037,0.020323294214747042,0.020323294214747035
family,Otu029,Otu038,-0.021393067626255757,-0.021393067626255754
family,Otu029,Otu040,-0.005595253751698228,-0.005595253751698225
family,Otu029,Otu042,0.002595992367192281,0.0025959923671922845
family,Otu029,Otu043,-0.0021001926467846713,-0.00210019264678467
family,Otu029,Otu044,-0.04574793277557837,-0.045747932775578364
family,Otu029,Otu046,0.03446935084728021,0.03446935084728021
family,Otu029,Otu048,-0.022416402661974692,-0.02241640266197469
family,Otu029,Otu052,-0.029930509787420678,-0.02993050978742067
family,Otu029,Otu053,0.024341455438251818,0.024341455438251815
family,Otu029,Otu057,0.010711392590734349,0.010711392590734347
family,Otu029,Otu058,-0.036705853732950905,-0.0367058537329509
family,Otu029,Otu060,0.08323375221089199,0.08323375221089199
family,Otu029,Otu062,0.060381519600562344,0.060381519600562344
family,Otu029,Otu063,0.029674553680431745,0.02967455368043174
family,Otu029,Otu066,0.0045365034314366875,0.004536503431436687
family,Otu029,Otu070,-0.02056983444777698,-0.020569834447776977
family,Otu029,Otu073,0.12781621757117573,0.1278162175711757
family,Otu030,Otu031,-0.018343866864353024,-0.018343866864353027
family,Otu030,Otu032,0.06188845314485707,0.06188845314485706
family,Otu030,Otu033,0.003194205704167474,0.0031942057041674785
family,Otu030,Otu034,-0.026888275060543802,-0.0268882750605438
family,Otu030,Otu035,0.003032053524055163,0.0030320535240551615
family,Otu030,Otu036,0.002644225341131066,0.002644225341131064
family,Otu030,Otu037,-0.03733279756352057,-0.03733279756352057
family,Otu030,Otu038,0.022207688937371912,0.022207688937371912
family,Otu030,Otu040,-0.021226362489036293,-0.021226362489036293
family,Otu030,Otu042,-0.007795386099489084,-0.007795386099489083
family,Otu030,Otu043,-0.0020562064996815198,-0.0020562064996815215
family,Otu030,Otu044,-0.01715841702150349,-0.017158417021503492
family,Otu030,Otu046,-0.018980665209531834,-0.018980665209531834
family,Otu030,Otu048,-0.009363723704905761,-0.009363723704905761
family,Otu030,Otu052,0.08539246336744015,0.08539246336744015
family,Otu030,Otu053,-0.04078309378249261,-0.040783093782492626
family,Otu030,Otu057,0.034958818539449446,0.034958818539449446
family,Otu030,Otu058,-0.01586914133481181,-0.01586914133481181
family,Otu030,Otu060,-0.027255884121052974,-0.027255884121052974
family,Otu030,Otu062,-0.013354911262459785,-0.013354911262459785
family,Otu030,Otu063,0.006613258545446413,0.006613258545446413
family,Otu030,Otu066,-0.02032419238968943,-0.02032419238968943
family,Otu030,Otu070,0.06269655861490747,0.06269655861490747
family,Otu030,Otu073,-0.012070680355806234,-0.012070680355806234
family,Otu031,Otu032,-0.011858919517074474,-0.011858919517074476
family,Otu031,Otu033,-0.009906921482836997,-0.009906921482837
family,Otu031,Otu034,-0.020046211650306504,-0.020046211650306504
family,Otu031,Otu035,0.029049564445903966,0.02904956444590398
family,Otu031,Otu036,-0.016044900121084497,-0.016044900121084497
family,Otu031,Otu037,-0.004291315208614373,-0.004291315208614372
family,Otu031,Otu038,0.024093477592885063,0.024093477592885066
family,Otu031,Otu040,-0.018189316961703377,-0.01818931696170338
family,Otu031,Otu042,0.009429774137958239,0.009429774137958246
family,Otu031,Otu043,-0.009085961351659394,-0.009085961351659396
family,Otu031,Otu044,-0.02759801163847695,-0.027598011638476954
family,Otu031,Otu046,-0.012120720997859548,-0.012120720997859552
family,Otu031,Otu048,0.04337395514230937,0.043373955142309385
family,Otu031,Otu052,-0.014751138921012262,-0.014751138921012265
family,Otu031,Otu053,0.0034889780525016235,0.003488978052501627
family,Otu031,Otu057,0.026824108830555242,0.026824108830555235
family,Otu031,Otu058,-0.031813020684371404,-0.03181302068437141
family,Otu031,Otu060,-0.019037484597356744,-0.019037484597356748
family,Otu031,Otu062,0.002752058383404016,0.002752058383404014
family,Otu031,Otu063,-0.007946567127653542,-0.007946567127653542
family,Otu031,Otu066,-0.012317207202168699,-0.0123172072021687
family,Otu031,Otu070,-0.027983280359533718,-0.02798328035953372
family,Otu031,Otu073,0.011322315440889576,0.011322315440889581
family,Otu032,Otu033,-0.05270778310097499,-0.05270778310097501
family,Otu032,Otu034,-0.017362515364399592,-0.017362515364399596
family,Otu032,Otu035,-0.027253732682706575,-0.02725373268270658
family,Otu032,Otu036,-0.02001181542521436,-0.020011815425214362
family,Otu032,Otu037,-0.011816048585068647,-0.01181604858506865
family,Otu032,Otu038,0.12648471442177298,0.12648471442177298
family,Otu032,Otu040,-0.00218160264967038,-0.002181602649670381
family,Otu032,Otu042,0.015014681763027966,0.015014681763027971
family,Otu032,Otu043,-0.027780674690290542,-0.027780674690290542
family,Otu032,Otu044,-0.0074473464791939325,-0.007447346479193933
family,Otu032,Otu046,-0.02889561207646589,-0.028895612076465897
family,Otu032,Otu048,0.02379930112411214,0.023799301124112143
family,Otu032,Otu052,-0.015619141634172462,-0.01561914163417246
family,Otu032,Otu053,-0.0061544164405863905,-0.006154416440586389
family,Otu032,Otu057,-0.06615140117784613,-0.06615140117784615
family,Otu032,Otu058,0.008024032184122657,0.008024032184122658
family,Otu032,Otu060,-0.028523753525555442,-0.028523753525555442
family,Otu032,Otu062,-0.019763922475819144,-0.019763922475819148
family,Otu032,Otu063,-0.023804123239400767,-0.023804123239400773
family,Otu032,Otu066,-0.03034290852396183,-0.03034290852396183
family,Otu032,Otu070,-0.033724364382540464,-0.03372436438254048
family,Otu032,Otu073,-0.02266544403736137,-0.022665444037361378
family,Otu033,Otu034,0.1652608079059334,0.16526080790593337
family,Otu033,Otu035,0.2565327959481529,0.2565327959481529
family,Otu033,Otu036,0.35870249024725,0.35870249024725
family,Otu033,Otu037,-0.00801231761247671,-0.00801231761247671
family,Otu033,Otu038,-0.05182851784279424,-0.05182851784279424
family,Otu033,Otu040,-0.018538248511391266,-0.018538248511391263
family,Otu033,Otu042,0.00823162137751671,0.00823162137751671
family,Otu033,Otu043,-0.020112599577367215,-0.020112599577367215
family,Otu033,Otu044,-0.07026335226484345,-0.07026335226484345
family,Otu033,Otu046,0.07847030921633735,0.07847030921633734
family,Otu033,Otu048,-0.035031968372242615,-0.035031968372242615
family,Otu033,Otu052,0.008661905502324424,0.008661905502324428
family,Otu033,Otu053,0.03162445669437981,0.03162445669437981
family,Otu033,Otu057,0.10686254550088586,0.10686254550088586
family,Otu033,Otu058,-0.07000064422474155,-0.07000064422474156
family,Otu033,Otu060,0.046468657753988965,0.046468657753988965
family,Otu033,Otu062,0.1459068029957361,0.1459068029957361
family,Otu033,Otu063,0.15914250149275966,0.15914250149275969
family,Otu033,Otu066,-0.02097593633805981,-0.02097593633805981
family,Otu033,Otu070,0.04427379995092979,0.04427379995092979
family,Otu033,Otu073,0.047677335923556295,0.04767733592355628
family,Otu034,Otu035,0.1910043181403651,0.19100431814036511
family,Otu034,Otu036,0.009653337893876018,0.009653337893876021
family,Otu034,Otu037,0.29944116893492095,0.2994411689349209
family,Otu034,Otu038,0.011053174309667072,0.011053174309667069
family,Otu034,Otu040,0.12604716919065523,0.12604716919065523
family,Otu034,Otu042,0.12424395589776391,0.12424395589776391
family,Otu034,Otu043,-0.011736032546390164,-0.011736032546390163
family,Otu034,Otu044,-0.02058272277627873,-0.02058272277627873
family,Otu034,Otu046,0.17960594008871716,0.17960594008871716
family,Otu034,Otu048,0.17444019851877346,0.17444019851877346
family,Otu034,Otu052,-0.001277149404559376,-0.0012771494045593773
family,Otu034,Otu053,-0.00792614188900293,-0.007926141889002935
family,Otu034,Otu057,0.08367999661732085,0.08367999661732087
family,Otu034,Otu058,0.025976568104855463,0.025976568104855463
family,Otu034,Otu060,0.05854861804277411,0.058548618042774114
family,Otu034,Otu062,-0.008216945366260497,-0.0082169453662605
family,Otu034,Otu063,-0.006066262176153183,-0.0060662621761531825
family,Otu034,Otu066,0.0038381054046937543,0.0038381054046937564
family,Otu034,Otu070,-0.01873619348938691,-0.018736193489386915
family,Otu034,Otu073,0.05754650242017176,0.05754650242017176
family,Otu035,Otu036,0.2248249733671167,0.22482497336711674
family,Otu035,Otu037,0.0406529859244537,0.040652985924453704
family,Otu035,Otu038,0.004056751214007961,0.00405675121400796
family,Otu035,Otu040,-0.01567380349625605,-0.015673803496256054
family,Otu035,Otu042,0.11738531901031939,0.1173853190103194
family,Otu035,Otu043,-0.020369928064730373,-0.020369928064730373
family,Otu035,Otu044,-0.026872561321000743,-0.02687256132100075
family,Otu035,Otu046,-0.00666628182976035,-0.00666628182976035
family,Otu035,Otu048,0.020919314899881965,0.02091931489988197
family,Otu035,Otu052,0.0027423149223114464,0.002742314922311447
family,Otu035,Otu053,0.125524949994865,0.12552494999486502
family,Otu035,Otu057,0.05204339277287794,0.05204339277287796
family,Otu035,Otu058,-0.018241521502432075,-0.018241521502432082
family,Otu035,Otu060,0.02076825125740519,0.020768251257405192
family,Otu035,Otu062,-0.010681101551430134,-0.010681101551430134
family,Otu035,Otu063,0.12443786614286112,0.12443786614286115
family,Otu035,Otu066,0.007975748620430856,0.007975748620430854
family,Otu035,Otu070,0.03753620503339782,0.03753620503339783
family,Otu035,Otu073,0.3464599029475192,0.34645990294751927
family,Otu036,Otu037,-0.020429105941789736,-0.020429105941789736
family,Otu036,Otu038,-0.031342020475013284,-0.031342020475013284
family,Otu036,Otu040,-0.019691372910680235,-0.019691372910680235
family,Otu036,Otu042,-0.02014694787543061,-0.020146947875430605
family,Otu036,Otu043,-0.014022785247206779,-0.014022785247206779
family,Otu036,Otu044,-0.053777837539764714,-0.05377783753976471
family,Otu036,Otu046,2.3812208449068423e-4,2.381220844906862e-4
family,Otu036,Otu048,-0.031572405929801074,-0.031572405929801074
family,Otu036,Otu052,0.0714893802397748,0.07148938023977482
family,Otu036,Otu053,0.02511275328252299,0.025112753282522996
family,Otu036,Otu057,0.09277952817327195,0.09277952817327197
family,Otu036,Otu058,-0.051396627008909436,-0.051396627008909436
family,Otu036,Otu060,0.07560849721503686,0.07560849721503686
family,Otu036,Otu062,-0.008834368568042369,-0.008834368568042369
family,Otu036,Otu063,0.2712562103475947,0.27125621034759473
family,Otu036,Otu066,-0.02864205108876746,-0.02864205108876746
family,Otu036,Otu070,0.11650576195804244,0.11650576195804244
family,Otu036,Otu073,0.02162731664778097,0.02162731664778097
family,Otu037,Otu038,-0.003375553838388681,-0.0033755538383886848
family,Otu037,Otu040,0.0017980677254043594,0.0017980677254043616
family,Otu037,Otu042,0.00538176154952127,0.005381761549521271
family,Otu037,Otu043,0.017817231668954023,0.01781723166895402
family,Otu037,Otu044,-0.01159021058520071,-0.01159021058520071
family,Otu037,Otu046,0.05347575176413591,0.053475751764135916
family,Otu037,Otu048,0.024594136374421743,0.024594136374421746
family,Otu037,Otu052,-0.009829237870841024,-0.009829237870841024
family,Otu037,Otu053,0.13032310981508527,0.1303231098150853
family,Otu037,Otu057,0.023015231775066296,0.02301523177506629
family,Otu037,Otu058,0.05802045205072251,0.05802045205072251
family,Otu037,Otu060,-0.011228923925698853,-0.011228923925698853
family,Otu037,Otu062,0.13110646545210425,0.13110646545210428
family,Otu037,Otu063,-0.03344230354205647,-0.03344230354205647
family,Otu037,Otu066,0.7411449762568626,0.7411449762568626
family,Otu037,Otu070,-0.03492683162312858,-0.03492683162312858
family,Otu037,Otu073,0.6447357228659347,0.6447357228659346
family,Otu038,Otu040,-0.012122707939551837,-0.012122707939551837
family,Otu038,Otu042,0.3568106123527009,0.35681061235270095
family,Otu038,Otu043,-0.025491040652102906,-0.025491040652102906
family,Otu038,Otu044,0.06747245002408,0.06747245002408
family,Otu038,Otu046,-0.02615731507390154,-0.026157315073901545
family,Otu038,Otu048,0.10506772040494253,0.10506772040494254
family,Otu038,Otu052,0.017969032503666996,0.01796903250366699
family,Otu038,Otu053,-0.03577578288789041,-0.03577578288789042
family,Otu038,Otu057,-0.04366167813831478,-0.04366167813831478
family,Otu038,Otu058,-0.007051928448495728,-0.007051928448495732
family,Otu038,Otu060,-0.03703177892424726,-0.037031778924247256
family,Otu038,Otu062,-0.02287598171621926,-0.02287598171621926
family,Otu038,Otu063,-0.04991988381154662,-0.04991988381154663
family,Otu038,Otu066,-0.029096560582395785,-0.029096560582395785
family,Otu038,Otu070,-0.035674181338307125,-0.03567418133830712
family,Otu038,Otu073,-0.0037790583727471635,-0.003779058372747165
family,Otu040,Otu042,-0.03647326806186166,-0.03647326806186165
family,Otu040,Otu043,-0.014304534778027149,-0.014304534778027147
family,Otu040,Otu044,0.06215862591882021,0.06215862591882021
family,Otu040,Otu046,-0.01627181701746238,-0.01627181701746238
family,Otu040,Otu048,-0.0013656215595461991,-0.0013656215595461987
family,Otu040,Otu052,0.06096123990775227,0.06096123990775226
family,Otu040,Otu053,-0.025521482608517575,-0.02552148260851758
family,Otu040,Otu057,0.09148384511229468,0.09148384511229471
family,Otu040,Otu058,0.05807223645008978,0.05807223645008978
family,Otu040,Otu060,0.018283545487930403,0.018283545487930403
family,Otu040,Otu062,-0.002063621264349332,-0.0020636212643493326
family,Otu040,Otu063,-0.03157444747459794,-0.03157444747459794
family,Otu040,Otu066,0.009348668017360392,0.00934866801736039
family,Otu040,Otu070,-0.007549236491071232,-0.007549236491071236
family,Otu040,Otu073,0.024647535689090273,0.024647535689090273
family,Otu042,Otu043,-0.0099439126405487,-0.0099439126405487
family,Otu042,Otu044,0.054648074736779205,0.054648074736779205
family,Otu042,Otu046,-0.01655814193344035,-0.01655814193344035
family,Otu042,Otu048,0.0885042743670071,0.0885042743670071
family,Otu042,Otu052,0.03850107124217207,0.03850107124217207
family,Otu042,Otu053,-0.017796916695055072,-0.017796916695055072
family,Otu042,Otu057,-0.039379326958295664,-0.03937932695829567
family,Otu042,Otu058,0.006285603538643822,0.006285603538643823
family,Otu042,Otu060,-0.02220710337597461,-0.02220710337597461
family,Otu042,Otu062,-0.007723436747695813,-0.007723436747695814
family,Otu042,Otu063,-0.02705859695790382,-0.02705859695790382
family,Otu042,Otu066,-0.011827423122164919,-0.011827423122164915
family,Otu042,Otu070,-0.030320223348791614,-0.030320223348791614
family,Otu042,Otu073,0.03461075878059658,0.034610758780596586
